target,gender,match_id,home_team,away_team,sportsbook_line,prediction,actual,edge,bet,bet_hit,profit,roi_pct
q3_total,men_or_open,15402072,UMF Sindri,KV Reykjav?k,39.0,28.3,36,-10.7,UNDER,True,0.91,91.0
q3_total,men_or_open,15402070,Selfoss,Fj?lnir,39.0,29.6,34,-9.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15402069,Thor AK Akureyri,UMF Skallagrimur,39.0,31.5,39,-7.5,UNDER,False,-1,-100
q3_total,men_or_open,15402068,Brei?ablik,H?ttur,39.0,28.9,32,-10.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15402067,Snaefell,Haukar,39.0,28.9,53,-10.1,UNDER,False,-1,-100
q3_total,men_or_open,15402065,LTH Castings,KK Celje,39.0,26.5,35,-12.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15402064,SISU Copenhagen,Falcon,39.0,25.4,34,-13.6,UNDER,True,0.91,91.0
q3_total,men_or_open,15401437,Jonavos SC,Kauno raj. Tornado KM-Tauras,39.0,30.9,35,-8.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15401436,Pakruojo SC-Lygum? ??B,Skuodo KKSC-Kur?asta,39.0,29.1,22,-9.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15401435,?iauli? KA Saul?-?SG,BC Radvili?kis,39.0,25.0,48,-14.0,UNDER,False,-1,-100
q3_total,men_or_open,15401434,KK Trakai-Trak? SC,Kai?iadori? Saving?,39.0,28.6,50,-10.4,UNDER,False,-1,-100
q3_total,men_or_open,15401052,Griffin,Free UNI & Agr UNI,39.0,29.6,47,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15401038,Alytaus SRC,Kauno kolegija,39.0,24.2,41,-14.8,UNDER,False,-1,-100
q3_total,men_or_open,15395134,Virtus Bologna,GeVi Napoli Basket,39.0,24.0,49,-15.0,UNDER,False,-1,-100
q3_total,men_or_open,15395133,Umana Reyer Venezia,Bertram Derthona Tortona,39.0,29.6,38,-9.4,UNDER,True,0.91,91.0
q3_total,women,15384060,Municipal Targoviste,FCC UAV Basketball Arad,39.0,20.4,26,-18.6,UNDER,True,0.91,91.0
q3_total,women,15384059,CS Rapid,ACS Sepsi SIC,39.0,17.8,46,-21.2,UNDER,False,-1,-100
q3_total,men_or_open,15375502,Monaco Basket,SIG Strasbourg,39.0,30.1,45,-8.9,UNDER,False,-1,-100
q3_total,men_or_open,15375501,Paris Basketball,JL Bourg Basket,39.0,29.6,29,-9.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15375500,LDLC ASVEL Lyon-Villeurbanne,Cholet Basket,39.0,27.3,44,-11.7,UNDER,False,-1,-100
q3_total,men_or_open,15375497,Nanterre 92,Le Mans Sarthe Basket,39.0,25.6,37,-13.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15372453,Arka Gdynia,G?rnik Wa?brzych,39.0,30.5,42,-8.5,UNDER,False,-1,-100
q3_total,men_or_open,15372450,Energa Trefl Sopot,Legia Warszawa,39.0,29.8,37,-9.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15372449,King Wilki Morskie Szczecin,Zastal Zielona G?ra,39.0,26.5,53,-12.5,UNDER,False,-1,-100
q3_total,men_or_open,15372448,?l?sk Wroc?aw,Dziki Warszawa,39.0,28.7,45,-10.3,UNDER,False,-1,-100
q3_total,men_or_open,15366302,GGD ?en?ur,KK Krka Novo Mesto,39.0,30.2,42,-8.8,UNDER,False,-1,-100
q3_total,men_or_open,15364118,Kauno kolegija,Kauno technologijos universitetas,39.0,28.7,60,-10.3,UNDER,False,-1,-100
q3_total,women,15299649,Spirou Basket PDL,Mithra Castors Braine,39.0,19.6,31,-19.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15265199,San Mart?n de Corrientes,Pe?arol Mar del Plata,39.0,29.3,44,-9.7,UNDER,False,-1,-100
q3_total,men_or_open,15265193,San Lorenzo de Almagro,Quimsa Santiago del Estero,39.0,27.7,42,-11.3,UNDER,False,-1,-100
q3_total,men_or_open,15265191,Boca Juniors,Instituto Atl?tico Central C?rdoba,39.0,25.1,40,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,15204223,S?o Jos? dos Campos,Corinthians,39.0,31.5,49,-7.5,UNDER,False,-1,-100
q3_total,men_or_open,15204219,Botafogo,Bauru Basket,39.0,24.7,48,-14.3,UNDER,False,-1,-100
q3_total,men_or_open,15204218,Flamengo,Sesi Franca Basquete,39.0,29.6,44,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15204217,Minas T?nis Clube,Rio Claro Basquete,39.0,27.2,40,-11.8,UNDER,False,-1,-100
q3_total,men_or_open,15204216,EC Pinheiros,Club Athl?tico Paulistano,39.0,24.7,34,-14.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15204214,Cruzeiro Basquete,Caixa Brasilia Basquete,39.0,29.6,46,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15202937,Ceisc/Uni?o Corinthians,Basquete Osasco,39.0,29.6,47,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15180619,Dewa United Basketball Surabaya,Rajawali Medan,39.0,28.9,40,-10.1,UNDER,False,-1,-100
q3_total,men_or_open,15113614,Independiente BBC de Santiago del Estero,Bochas Sport Club de Colonia Caroya,39.0,29.4,34,-9.6,UNDER,True,0.91,91.0
q3_total,men_or_open,15113613,Sportivo Suardi,Amancay de la Rioja,39.0,25.1,29,-13.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15113612,Hindu Club,Santa Paula de G?lvez,39.0,26.7,42,-12.3,UNDER,False,-1,-100
q3_total,men_or_open,15113611,Uni?n de Mar del Plata,Alianza Viedma,39.0,25.1,40,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,15113609,Estudiantes de Tucum?n,Bochas Sport Club de Colonia Caroya,39.0,25.1,37,-13.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15113608,Club Atl?tico San Isidro,Deportivo Rivadavia Mendoza,39.0,23.2,46,-15.8,UNDER,False,-1,-100
q3_total,men_or_open,15113607,Fusion Riojana,Comunicaciones,39.0,29.3,40,-9.7,UNDER,False,-1,-100
q3_total,men_or_open,15113606,Tom?s de Rocamora,El Talar y Anexo B?squet,39.0,23.6,45,-15.4,UNDER,False,-1,-100
q3_total,men_or_open,15113605,Centenario de Venado Tuerto,Pergamino B?sket,39.0,24.6,32,-14.4,UNDER,True,0.91,91.0
q3_total,women,15110199,Rose BC,Hive BC,39.0,15.8,35,-23.2,UNDER,True,0.91,91.0
q3_total,women,15110198,Laces BC,Phantom BC,39.0,20.4,32,-18.6,UNDER,True,0.91,91.0
q3_total,women,14999654,Ole Miss Rebels,LSU Tigers,39.0,20.0,37,-19.0,UNDER,True,0.91,91.0
q3_total,women,14999650,Alabama Crimson Tide,South Carolina Gamecocks,39.0,20.9,33,-18.1,UNDER,True,0.91,91.0
q3_total,women,14999637,Tennessee Lady Volunteers,Texas A&M Aggies,39.0,19.2,31,-19.8,UNDER,True,0.91,91.0
q3_total,women,14999636,Georgia Bulldogs,Oklahoma Sooners,39.0,22.4,30,-16.6,UNDER,True,0.91,91.0
q3_total,men_or_open,14442357,Brooklyn Nets,Sacramento Kings,39.0,43.5,46,4.5,OVER,True,0.91,91.0
q3_total,men_or_open,14442211,Charlotte Hornets,Boston Celtics,39.0,45.3,52,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14441832,Portland Trail Blazers,Washington Wizards,39.0,42.4,52,3.4,OVER,True,0.91,91.0
q3_total,men_or_open,14442234,Toronto Raptors,Orlando Magic,39.0,43.8,68,4.8,OVER,True,0.91,91.0
q3_total,men_or_open,14441993,New Orleans Pelicans,Houston Rockets,39.0,45.5,66,6.5,OVER,True,0.91,91.0
q3_total,women,14999346,Arkansas Razorbacks,Texas Longhorns,39.0,19.7,43,-19.3,UNDER,False,-1,-100
q3_total,men_or_open,15665852,Academic Bultex 99 Plovdiv,Shumen,39.0,26.5,51,-12.5,UNDER,False,-1,-100
q3_total,men_or_open,14863604,Al Wahda,BC Astana,39.0,39.8,42,0.8,OVER,True,0.91,91.0
q3_total,men_or_open,14821238,KB Rahoveci 029,KB Golden Eagle Ylli,39.0,25.1,38,-13.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14791959,Antwerp Giants B,Basket Willebroek,39.0,26.5,50,-12.5,UNDER,False,-1,-100
q3_total,women,14756941,UCLA Bruins,Washington Huskies,39.0,20.8,40,-18.2,UNDER,False,-1,-100
q3_total,women,14756937,Purdue Boilermakers,Iowa Hawkeyes,39.0,19.7,35,-19.3,UNDER,True,0.91,91.0
q3_total,men_or_open,14733872,KK Pelister,KK Angeli,39.0,28.7,44,-10.3,UNDER,False,-1,-100
q3_total,men_or_open,14731158,KB Peja,KB V?llaznimi,39.0,27.0,39,-12.0,UNDER,False,-1,-100
q3_total,men_or_open,14715556,Dynamo Vladivostok,Khimki Moscow Oblast,39.0,24.7,49,-14.3,UNDER,False,-1,-100
q3_total,men_or_open,14715550,Dynamo Grozny,Temp-SUMZ Revda,39.0,25.1,37,-13.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14715549,Zenit-2 St. Petersburg,Kupol-Rodniki Izhevsk,39.0,26.5,41,-12.5,UNDER,False,-1,-100
q3_total,men_or_open,14714629,Perth Wildcats,Adelaide 36ers,39.0,26.7,41,-12.3,UNDER,False,-1,-100
q3_total,men_or_open,14714628,Brisbane Bullets,Sydney Kings,39.0,41.2,42,2.2,OVER,True,0.91,91.0
q3_total,men_or_open,14704325,BS Tukums/Tss,Ventspils Augstskola,39.0,25.8,35,-13.2,UNDER,True,0.91,91.0
q3_total,men_or_open,14704324,BK Bauska,BK Liepaja/Lsss,39.0,22.5,37,-16.5,UNDER,True,0.91,91.0
q3_total,men_or_open,14704323,BK Saldus,BK Marupe/LU,39.0,25.2,43,-13.8,UNDER,False,-1,-100
q3_total,men_or_open,14704321,BK Talsi,Ekselences Centrs,39.0,25.4,102,-13.6,UNDER,False,-1,-100
q3_total,men_or_open,14704195,BK Sigulda,Daugavpils Sporta Skola,39.0,29.2,49,-9.8,UNDER,False,-1,-100
q3_total,men_or_open,14704194,Rigas Zelli B,BK Salaspils,39.0,29.6,46,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,14704190,Jekabpils BA,BK Ogre/Bs Ogre,39.0,25.1,42,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,14704188,BK Livani,OC Limbazi,39.0,25.6,39,-13.4,UNDER,False,-1,-100
q3_total,men_or_open,14698437,MHP Riesen Ludwigsburg,SYNTAINICS Mitteldeutscher BC,39.0,28.9,43,-10.1,UNDER,False,-1,-100
q3_total,women,14640935,Lulea BBK,AIK Basket,39.0,20.7,37,-18.3,UNDER,True,0.91,91.0
q3_total,men_or_open,14635776,San Diego Clippers,Austin Spurs,39.0,46.2,61,7.2,OVER,True,0.91,91.0
q3_total,men_or_open,14635775,Texas Legends,South Bay Lakers,39.0,46.4,53,7.4,OVER,True,0.91,91.0
q3_total,men_or_open,14635774,Salt Lake City Stars,Oklahoma City Blue,39.0,45.9,54,6.9,OVER,True,0.91,91.0
q3_total,men_or_open,14635773,Wisconsin Herd,Greensboro Swarm,39.0,45.3,56,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14635772,Sioux Falls Skyforce,Valley Suns,39.0,44.2,55,5.2,OVER,True,0.91,91.0
q3_total,men_or_open,14635770,Birmingham Squadron,Long Island Nets,39.0,34.1,56,-4.9,UNDER,False,-1,-100
q3_total,men_or_open,14635769,Sioux Falls Skyforce,Rio Grande Valley Vipers,39.0,40.0,64,1.0,OVER,True,0.91,91.0
q3_total,men_or_open,14635768,Windy City Bulls,Raptors 905,39.0,44.5,69,5.5,OVER,True,0.91,91.0
q3_total,men_or_open,14635767,Motor City Cruise,College Park Skyhawks,39.0,45.9,65,6.9,OVER,True,0.91,91.0
q3_total,men_or_open,14635766,Westchester Knicks,Grand Rapids Gold,39.0,45.9,46,6.9,OVER,True,0.91,91.0
q3_total,men_or_open,14635765,San Diego Clippers,Austin Spurs,39.0,44.3,59,5.3,OVER,True,0.91,91.0
q3_total,men_or_open,14635764,Salt Lake City Stars,Oklahoma City Blue,39.0,45.9,73,6.9,OVER,True,0.91,91.0
q3_total,men_or_open,14635763,Noblesville Boom,Cleveland Charge,39.0,45.9,60,6.9,OVER,True,0.91,91.0
q3_total,men_or_open,14635762,Capital City Go-Go,Osceola Magic,39.0,44.5,57,5.5,OVER,True,0.91,91.0
q3_total,men_or_open,14635761,Delaware Blue Coats,Maine Celtics,39.0,45.9,66,6.9,OVER,True,0.91,91.0
q3_total,men_or_open,14635760,Birmingham Squadron,Long Island Nets,39.0,45.8,57,6.8,OVER,True,0.91,91.0
q3_total,men_or_open,14620580,Yokohama Excellence,Iwate Big Bulls,39.0,26.0,39,-13.0,UNDER,False,-1,-100
q3_total,men_or_open,14620579,Yamagata Wyverns,Fukui Blowwinds,39.0,30.7,49,-8.3,UNDER,False,-1,-100
q3_total,men_or_open,14620578,Shinshu Brave Warriors,Kobe Storks,39.0,24.8,33,-14.2,UNDER,True,0.91,91.0
q3_total,men_or_open,14620576,Ehime Orange Vikings,Kumamoto Volters,39.0,30.0,38,-9.0,UNDER,True,0.91,91.0
q3_total,men_or_open,14620575,Kagoshima Rebnise,Rizing Zephyr Fukuoka,39.0,29.6,36,-9.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14620574,Fukushima Fire Bonds,Bambitious Nara,39.0,29.6,36,-9.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14620573,Yokohama Excellence,Iwate Big Bulls,39.0,25.2,41,-13.8,UNDER,False,-1,-100
q3_total,men_or_open,14620571,Aomori Watts,Veltex Shizuoka,39.0,26.0,33,-13.0,UNDER,True,0.91,91.0
q3_total,women,14619834,Virginia Tech Hokies,North Carolina Tar Heels,39.0,23.3,37,-15.7,UNDER,True,0.91,91.0
q3_total,women,14619833,Duke Blue Devils,North Carolina State Wolfpack,39.0,20.8,37,-18.2,UNDER,True,0.91,91.0
q3_total,men_or_open,14605460,Maccabi Raanana,Hapoel Be'er Sheva,39.0,29.7,46,-9.3,UNDER,False,-1,-100
q3_total,men_or_open,14554888,Etoile de Charleville-M?zi?res,Pays Salonais Basket 13,39.0,26.1,36,-12.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14554887,BC Orchies,Besancon Avenir Comtois,39.0,25.8,38,-13.2,UNDER,True,0.91,91.0
q3_total,men_or_open,14554886,SOM Boulogne,AB Berck Rang-du-Fliers,39.0,26.5,36,-12.5,UNDER,True,0.91,91.0
q3_total,men_or_open,14554885,Andr?zieux-Bouth?on Loire Sud,Saint Vallier Basket Dr?me,39.0,24.7,45,-14.3,UNDER,False,-1,-100
q3_total,men_or_open,14554883,Mulhouse Basket Agglom?ration,Lyonso Basket,39.0,25.1,44,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,14554882,AS Loon-Plage Basket,Metz Basket Club,39.0,24.7,36,-14.3,UNDER,True,0.91,91.0
q3_total,men_or_open,14554881,STB Le Havre,Fos Provence Basket,39.0,24.6,50,-14.4,UNDER,False,-1,-100
q3_total,men_or_open,14554880,Tours M?tropole Basket-ball,Les Sables Vend?e Basket,39.0,30.9,37,-8.1,UNDER,True,0.91,91.0
q3_total,men_or_open,14554879,Union Tarbes Lourdes Pyrenees Basket,Levallois Metropolitans Basketball,39.0,25.2,41,-13.8,UNDER,False,-1,-100
q3_total,men_or_open,14554878,Toulouse BC,Pays de Foug?res Basket,39.0,29.6,56,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,14554877,C'Chartres M?tropole Basket,Union Rennes Basket 35,39.0,26.6,38,-12.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14554875,Val de Seine Basket,CEP Lorient BB,39.0,24.5,35,-14.5,UNDER,True,0.91,91.0
q3_total,men_or_open,14554874,Poissy Basket Association,Vitr? Aurore,39.0,27.0,28,-12.0,UNDER,True,0.91,91.0
q3_total,men_or_open,14554873,P?le France U18,?toile Angers Basket,39.0,29.6,37,-9.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14537976,Newcastle Eagles,Surrey 89ers,39.0,25.8,40,-13.2,UNDER,False,-1,-100
q3_total,men_or_open,14537975,London Lions,Leicester Riders,39.0,29.6,40,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,14537974,Caledonia Gladiators,Sheffield Sharks,39.0,26.0,44,-13.0,UNDER,False,-1,-100
q3_total,men_or_open,14537973,Bristol Flyers,Cheshire Phoenix,39.0,28.0,52,-11.0,UNDER,False,-1,-100
q3_total,men_or_open,14531596,Pyrinto Akatemia B,Turun Nmky,39.0,29.6,44,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,14531595,Tapiolan Honka II,Kaarinan Ura Basket,39.0,37.3,52,-1.7,UNDER,False,-1,-100
q3_total,men_or_open,14531215,Raiders Basket,Hba-Marsky,39.0,36.7,47,-2.3,UNDER,False,-1,-100
q3_total,men_or_open,14531214,Torpan Pojat,Pyrinto Akatemia,39.0,25.0,33,-14.0,UNDER,True,0.91,91.0
q3_total,men_or_open,14531212,Jyvaskyla Basketball Academy,Lappeenrannan NMKY,39.0,23.2,28,-15.8,UNDER,True,0.91,91.0
q3_total,men_or_open,14497431,Bor?s Basket,Hogsbo Basket,39.0,28.0,50,-11.0,UNDER,False,-1,-100
q3_total,women,14453585,Vienna D.C. Timberwolves,Basket Flames,39.0,20.1,24,-18.9,UNDER,True,0.91,91.0
q3_total,women,14453584,DBB Linz Wels,Dbbc Graz,39.0,17.1,27,-21.9,UNDER,True,0.91,91.0
q3_total,women,14453583,UBI Graz,Vienna United,39.0,16.8,34,-22.2,UNDER,True,0.91,91.0
q3_total,men_or_open,14442655,Los Angeles Clippers,Denver Nuggets,39.0,37.6,58,-1.4,UNDER,False,-1,-100
q3_total,men_or_open,14442556,Golden State Warriors,Boston Celtics,39.0,45.3,50,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14442467,Charlotte Hornets,Houston Rockets,39.0,43.0,53,4.0,OVER,True,0.91,91.0
q3_total,men_or_open,14442418,Cleveland Cavaliers,Brooklyn Nets,39.0,43.6,51,4.6,OVER,True,0.91,91.0
q3_total,men_or_open,14442396,Portland Trail Blazers,Denver Nuggets,39.0,45.8,75,6.8,OVER,True,0.91,91.0
q3_total,men_or_open,14442321,San Antonio Spurs,Phoenix Suns,39.0,45.0,59,6.0,OVER,True,0.91,91.0
q3_total,men_or_open,14442227,Memphis Grizzlies,Utah Jazz,39.0,45.3,53,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14442204,Chicago Bulls,Toronto Raptors,39.0,38.1,67,-0.9,UNDER,False,-1,-100
q3_total,men_or_open,14442072,Oklahoma City Thunder,Brooklyn Nets,39.0,31.4,61,-7.6,UNDER,False,-1,-100
q3_total,men_or_open,14442044,Minnesota Timberwolves,Dallas Mavericks,39.0,43.9,58,4.9,OVER,True,0.91,91.0
q3_total,men_or_open,14442020,Atlanta Hawks,Miami Heat,39.0,44.9,54,5.9,OVER,True,0.91,91.0
q3_total,men_or_open,14441955,Washington Wizards,Indiana Pacers,39.0,42.4,62,3.4,OVER,True,0.91,91.0
q3_total,men_or_open,14441928,New York Knicks,Detroit Pistons,39.0,42.8,63,3.8,OVER,True,0.91,91.0
q3_total,men_or_open,14441829,Washington Wizards,Indiana Pacers,39.0,45.3,59,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14441806,Charlotte Hornets,Cleveland Cavaliers,39.0,45.8,67,6.8,OVER,True,0.91,91.0
q3_total,men_or_open,14441693,Uralmash Yekaterinburg,Zenit St. Petersburg,39.0,28.1,27,-10.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14439210,Sacramento Kings,Orlando Magic,39.0,44.8,67,5.8,OVER,True,0.91,91.0
q3_total,men_or_open,14439208,Los Angeles Lakers,Los Angeles Clippers,39.0,43.7,57,4.7,OVER,True,0.91,91.0
q3_total,men_or_open,14439187,Philadelphia 76ers,Atlanta Hawks,39.0,45.3,59,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14439138,New Orleans Pelicans,Milwaukee Bucks,39.0,45.3,63,6.3,OVER,True,0.91,91.0
q3_total,women,14374436,PEAC-P?cs,Sopron Basket,39.0,18.5,40,-20.5,UNDER,False,-1,-100
q3_total,women,14374104,Lyon ASVEL F?minin,ESB Villeneuve D'ascq,39.0,17.5,23,-21.5,UNDER,True,0.91,91.0
q3_total,women,14374103,Angers UFB 49,Landerneau Bretagne Basket,39.0,20.2,34,-18.8,UNDER,True,0.91,91.0
q3_total,men_or_open,14373886,Palencia Baloncesto,Urbas Fuenlabrada,39.0,29.6,36,-9.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14373885,Leyma Basquet Coru?a,Movistar Estudiantes,39.0,28.6,47,-10.4,UNDER,False,-1,-100
q3_total,men_or_open,14373884,Grupo Ureta Tizona Burgos,Oviedo Baloncesto,39.0,29.3,35,-9.7,UNDER,True,0.91,91.0
q3_total,men_or_open,14341377,Cestistica Citt? di San Severo,Umana San Giobbe Chiusi,39.0,25.8,35,-13.2,UNDER,True,0.91,91.0
q3_total,men_or_open,14341029,UCC Assigeco Piacenza,Tramarossa Vicenza,39.0,26.1,54,-12.9,UNDER,False,-1,-100
q3_total,men_or_open,14341026,Herons Basket,Novipi? Monferrato Basket,39.0,28.1,32,-10.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14292123,Alba Berlin,Mitteldeutscher BC,39.0,25.1,39,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,14251589,Team Fog N?stved,Holbaek-Stenhus,39.0,39.0,50,0.0,OVER,True,0.91,91.0
q3_total,men_or_open,14251587,BMS Herlev Wolfpack,V?rl?se BBK,39.0,26.0,44,-13.0,UNDER,False,-1,-100
q3_total,men_or_open,14251586,BC Copenhagen,BK Amager,39.0,28.0,36,-11.0,UNDER,True,0.91,91.0
q3_total,men_or_open,14251584,BK Vejen,EBAA-Basketball,39.0,29.1,42,-9.9,UNDER,False,-1,-100
q3_total,men_or_open,14251581,Horsens IC,Bakken Bears,39.0,26.0,39,-13.0,UNDER,False,-1,-100
q3_total,men_or_open,14208276,Veolia Towers Hamburg (Cyber),?l?sk Wroc?aw (Cyber),39.0,24.2,27,-14.8,UNDER,True,0.91,91.0
q3_total,men_or_open,14207989,Fenerbah?e (Cyber),?algiris Kaunas (Cyber),39.0,24.4,38,-14.6,UNDER,True,0.91,91.0
q3_total,men_or_open,14207984,Maccabi TA (Cyber),Dubai BC (Cyber),39.0,25.0,31,-14.0,UNDER,True,0.91,91.0
q3_total,men_or_open,14207964,Anadolu Efes (Cyber),AS Monaco (Cyber),39.0,25.1,36,-13.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14207955,AS Monaco (Cyber),Olympiacos (Cyber),39.0,24.6,32,-14.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14207938,EA7 Milan (Cyber),FC Bar?a (Cyber),39.0,24.6,39,-14.4,UNDER,False,-1,-100
q3_total,men_or_open,14207937,Partizan Belgrade (Cyber),Dubai BC (Cyber),39.0,24.1,37,-14.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14194561,Goyang Sono Skygunners,Seoul Samsung Thunders,39.0,24.1,40,-14.9,UNDER,False,-1,-100
q3_total,men_or_open,14194560,Daegu KOGAS Pegasus,Seoul SK Knights,39.0,28.9,40,-10.1,UNDER,False,-1,-100
q3_total,men_or_open,14149260,United Woluwe Basket,Avanti Brugge 2015,39.0,28.1,38,-10.9,UNDER,True,0.91,91.0
q3_total,men_or_open,14149259,Spirou Basket B,SFS BCCA Neufchateau,39.0,24.9,30,-14.1,UNDER,True,0.91,91.0
q3_total,men_or_open,14149258,BBC Falco Gent,BBC Croonen Lommel,39.0,26.0,34,-13.0,UNDER,True,0.91,91.0
q3_total,men_or_open,14128470,Armann,Stjarnan,39.0,29.6,42,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,14128469,Thor Thorlakshofn,UMF Tindastoll,39.0,28.0,51,-11.0,UNDER,False,-1,-100
q3_total,men_or_open,14128462,UMF Grindav?k,?R Reykjav?k,39.0,41.0,46,2.0,OVER,True,0.91,91.0
q3_total,men_or_open,14128461,UMF Njardvik,KR Reykjavik,39.0,30.4,49,-8.6,UNDER,False,-1,-100
q3_total,men_or_open,14128459,IA Akranes,Keflavik,39.0,29.9,51,-9.1,UNDER,False,-1,-100
q3_total,men_or_open,14128458,?lftanes,Valur Reykjavik,39.0,30.5,58,-8.5,UNDER,False,-1,-100
q3_total,men_or_open,15656660,Converge Fiberxers,Barangay Ginebra San Miguel,39.0,29.6,64,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15906220,Cocodrilos de Caracas,Piratas de La Guaira,39.0,29.3,40,-9.7,UNDER,False,-1,-100
q3_total,men_or_open,15903573,Baskonia (Cyber),FC Bar?a (Cyber),39.0,25.1,50,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,15823442,Djurg?rden Basket,Aros,39.0,24.7,44,-14.3,UNDER,False,-1,-100
q3_total,men_or_open,15776210,Brillantes del Zulia,Guaiquer?es de Margarita,39.0,26.5,28,-12.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15768279,Club Baloncesto Adareva Tenerife,MCR Lima-Horta Barcelona,39.0,27.7,35,-11.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15768276,Melilla Ciudad del Deporte La Salle,Unicaja Mijas Malaga,39.0,25.0,32,-14.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15768275,Fundacion Navarra Baloncesto Ardoi,Iraurgi Saski Baloia,39.0,25.4,30,-13.6,UNDER,True,0.91,91.0
q3_total,men_or_open,15656255,Willamette Valley Jaguars,Grant County RedTails,39.0,29.6,61,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15639440,City Oilers,UMU Flames,39.0,25.0,35,-14.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15639438,Kampala Rockets,KCCA Panthers,39.0,25.0,34,-14.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15612840,Niko-Basket Mykolaiv,BC Hoverla,39.0,25.5,38,-13.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15612301,BC Dnipro,BC Kyiv-Basket,39.0,27.7,29,-11.3,UNDER,True,0.91,91.0
q3_total,men_or_open,14791987,Cb Zaragoza,Club Baloncesto Pe?as,39.0,25.4,37,-13.6,UNDER,True,0.91,91.0
q3_total,men_or_open,14666052,AIK Basket,Trelleborg Basket,39.0,28.9,30,-10.1,UNDER,True,0.91,91.0
q3_total,men_or_open,14374787,Juaristi ISB,CB Ciudad de Ponferrada,39.0,25.0,44,-14.0,UNDER,False,-1,-100
q3_total,men_or_open,14374784,CB Clavijo,Caceres Patrimonio de La Humanidad,39.0,25.0,49,-14.0,UNDER,False,-1,-100
q3_total,men_or_open,14374783,Amics Castell?,Basquet Sant Antoni,39.0,25.5,39,-13.5,UNDER,False,-1,-100
q3_total,men_or_open,14374773,Spanish Basketball Academy,Sol Girones Bisbal,39.0,25.1,33,-13.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15573044,BC Sabah,Quba BC,39.0,28.7,54,-10.3,UNDER,False,-1,-100
q3_total,men_or_open,15573043,Ordu IK,Sumgayit BK,39.0,25.1,50,-13.9,UNDER,False,-1,-100
q3_total,men_or_open,15566988,BC Kalev/Cramo,Keila Coolbet,39.0,29.3,30,-9.7,UNDER,True,0.91,91.0
q3_total,women,15566009,NSA,Antranik Beirut,39.0,20.2,31,-18.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15563480,Svendborg Rabbits,Randers Cimbria,39.0,28.1,55,-10.9,UNDER,False,-1,-100
